PER 1 TOLA
1	FINE GOLD (9999): 92700	STANDARD GOLD (9950): 92260	Silver: 1005
2	FINE GOLD (9999): 92200	STANDARD GOLD (9950): 91760	Silver: 995
4	FINE GOLD (9999): 92500	STANDARD GOLD (9950): 92065	Silver: 1005
5	FINE GOLD (9999): 92300	STANDARD GOLD (9950): 91865	Silver: 1000
6	FINE GOLD (9999): 92700	STANDARD GOLD (9950): 92260	Silver: 1040
7	FINE GOLD (9999): 94000	STANDARD GOLD (9950): 93560	Silver: 1135
8	FINE GOLD (9999): 94500	STANDARD GOLD (9950): 94065	Silver: 1145
9	FINE GOLD (9999): 95800	STANDARD GOLD (9950): 95365	Silver: 1150
11	FINE GOLD (9999): 96300	STANDARD GOLD (9950): 95860	Silver: 1155
12	FINE GOLD (9999): 97500	STANDARD GOLD (9950): 97060	Silver: 1210
13	FINE GOLD (9999): 98200	STANDARD GOLD (9950): 97760	Silver: 1245
14	FINE GOLD (9999): 98500	STANDARD GOLD (9950): 98065	Silver: 1225
15	FINE GOLD (9999): 99000	STANDARD GOLD (9950): 98560	Silver: 1225
16	FINE GOLD (9999): 99300	STANDARD GOLD (9950): 98865	Silver: 1200
18	FINE GOLD (9999): 99600	STANDARD GOLD (9950): 99160	Silver: 1230
19	FINE GOLD (9999): 99600	STANDARD GOLD (9950): 99160	Silver: 1230
20	FINE GOLD (9999): 99800	STANDARD GOLD (9950): 99365	Silver: 1230
21	FINE GOLD (9999): 101400	STANDARD GOLD (9950): 100900	Silver: 1295
22	FINE GOLD (9999): 102500	STANDARD GOLD (9950): 102000	Silver: 1345
23	FINE GOLD (9999): 103500	STANDARD GOLD (9950): 103000	Silver: 1405
25	FINE GOLD (9999): 102600	STANDARD GOLD (9950): 102100	Silver: 1410
26	FINE GOLD (9999): 102400	STANDARD GOLD (9950): 101900	Silver: 1395
27	FINE GOLD (9999): 101600	STANDARD GOLD (9950): 101100	Silver: 1435
28	FINE GOLD (9999): 95400	STANDARD GOLD (9950): 94900	Silver: 1210
29	FINE GOLD (9999): 97800	STANDARD GOLD (9950): 97300	Silver: 1295
30	FINE GOLD (9999): 98600	STANDARD GOLD (9950): 98100	Silver: 1355
32	FINE GOLD (9999): 98400	STANDARD GOLD (9950): 97900	Silver: 1325
