PER 1 TOLA
1	FINE GOLD (9999): 89700	STANDARD GOLD (9950): 89265	Silver: 925
2	FINE GOLD (9999): 89700	STANDARD GOLD (9950): 89265	Silver: 925
3	FINE GOLD (9999): 89800	STANDARD GOLD (9950): 89365	Silver: 930
4	FINE GOLD (9999): 89800	STANDARD GOLD (9950): 89365	Silver: 935
5	FINE GOLD (9999): 89900	STANDARD GOLD (9950): 89460	Silver: 930
7	FINE GOLD (9999): 90600	STANDARD GOLD (9950): 90160	Silver: 940
8	FINE GOLD (9999): 91000	STANDARD GOLD (9950): 90565	Silver: 950
9	FINE GOLD (9999): 90600	STANDARD GOLD (9950): 90160	Silver: 940
10	FINE GOLD (9999): 91100	STANDARD GOLD (9950): 90665	Silver: 945
11	FINE GOLD (9999): 91100	STANDARD GOLD (9950): 90665	Silver: 935
12	FINE GOLD (9999): 90600	STANDARD GOLD (9950): 90160	Silver: 940
14	FINE GOLD (9999): 91300	STANDARD GOLD (9950): 90860	Silver: 945
15	FINE GOLD (9999): 91300	STANDARD GOLD (9950): 90860	Silver: 945
16	FINE GOLD (9999): 91200	STANDARD GOLD (9950): 90765	Silver: 945
17	FINE GOLD (9999): 91700	STANDARD GOLD (9950): 91265	Silver: 960
18	FINE GOLD (9999): 91000	STANDARD GOLD (9950): 90565	Silver: 950
19	FINE GOLD (9999): 90500	STANDARD GOLD (9950): 90065	Silver: 940
21	FINE GOLD (9999): 90500	STANDARD GOLD (9950): 90065	Silver: 940
22	FINE GOLD (9999): 90200	STANDARD GOLD (9950): 89760	Silver: 940
23	FINE GOLD (9999): 90900	STANDARD GOLD (9950): 90460	Silver: 950
24	FINE GOLD (9999): 91500	STANDARD GOLD (9950): 91060	Silver: 955
25	FINE GOLD (9999): 92400	STANDARD GOLD (9950): 91965	Silver: 980
26	FINE GOLD (9999): 92200	STANDARD GOLD (9950): 91760	Silver: 980
28	FINE GOLD (9999): 92100	STANDARD GOLD (9950): 91660	Silver: 980
29	FINE GOLD (9999): 92300	STANDARD GOLD (9950): 91865	Silver: 990
30	FINE GOLD (9999): 92200	STANDARD GOLD (9950): 91760	Silver: 995
31	FINE GOLD (9999): 92800	STANDARD GOLD (9950): 92360	Silver: 1005
