PER 1 TOLA
1	FINE GOLD (9999): 71300	STANDARD GOLD (9950): 71000	Silver: 870
2	FINE GOLD (9999): 70700	STANDARD GOLD (9950): 70400	Silver: 855
3	FINE GOLD (9999): 71000	STANDARD GOLD (9950): 70700	Silver: 860
5	FINE GOLD (9999): 71300	STANDARD GOLD (9950): 71000	Silver: 865
6	FINE GOLD (9999): 71300	STANDARD GOLD (9950): 71000	Silver: 875
7	FINE GOLD (9999): 71400	STANDARD GOLD (9950): 71100	Silver: 885
8	FINE GOLD (9999): 72000	STANDARD GOLD (9950): 71700	Silver: 890
9	FINE GOLD (9999): 71000	STANDARD GOLD (9950): 70700	Silver: 865
10	FINE GOLD (9999): 70800	STANDARD GOLD (9950): 70500	Silver: 860
12	FINE GOLD (9999): 70200	STANDARD GOLD (9950): 69900	Silver: 845
13	FINE GOLD (9999): 70000	STANDARD GOLD (9950): 69700	Silver: 840
14	FINE GOLD (9999): 69200	STANDARD GOLD (9950): 68900	Silver: 825
15	FINE GOLD (9999): 69800	STANDARD GOLD (9950): 69500	Silver: 835
16	FINE GOLD (9999): 70900	STANDARD GOLD (9950): 70600	Silver: 850
17	FINE GOLD (9999): 70900	STANDARD GOLD (9950): 70600	Silver: 850
24	FINE GOLD (9999): 70400	STANDARD GOLD (9950): 70100	Silver: 845
26	FINE GOLD (9999): 70100	STANDARD GOLD (9950): 69800	Silver: 845
27	FINE GOLD (9999): 70000	STANDARD GOLD (9950): 69700	Silver: 845
28	FINE GOLD (9999): 70700	STANDARD GOLD (9950): 70400	Silver: 860
29	FINE GOLD (9999): 70600	STANDARD GOLD (9950): 70300	Silver: 850
30	FINE GOLD (9999): 70600	STANDARD GOLD (9950): 70300	Silver: 845
