PER 1 TOLA
1	FINE GOLD (9999): 91000	STANDARD GOLD (9950): 90500	Silver: 1210
2	FINE GOLD (9999): 91200	STANDARD GOLD (9950): 90700	Silver: 1205
3	FINE GOLD (9999): 90800	STANDARD GOLD (9950): 90300	Silver: 1180
4	FINE GOLD (9999): 91200	STANDARD GOLD (9950): 90700	Silver: 1195
6	FINE GOLD (9999): 90900	STANDARD GOLD (9950): 90400	Silver: 1180
7	FINE GOLD (9999): 91100	STANDARD GOLD (9950): 90600	Silver: 1190
8	FINE GOLD (9999): 91600	STANDARD GOLD (9950): 91100	Silver: 1200
9	FINE GOLD (9999): 91300	STANDARD GOLD (9950): 90800	Silver: 1210
10	FINE GOLD (9999): 91100	STANDARD GOLD (9950): 90600	Silver: 1210
11	FINE GOLD (9999): 91600	STANDARD GOLD (9950): 91100	Silver: 1200
13	FINE GOLD (9999): 91600	STANDARD GOLD (9950): 91100	Silver: 1210
14	FINE GOLD (9999): 91600	STANDARD GOLD (9950): 91100	Silver: 1210
15	FINE GOLD (9999): 91200	STANDARD GOLD (9950): 90700	Silver: 1205
16	FINE GOLD (9999): 91000	STANDARD GOLD (9950): 90500	Silver: 1195
17	FINE GOLD (9999): 90800	STANDARD GOLD (9950): 90300	Silver: 1205
18	FINE GOLD (9999): 90900	STANDARD GOLD (9950): 90400	Silver: 1195
20	FINE GOLD (9999): 91500	STANDARD GOLD (9950): 91000	Silver: 1230
21	FINE GOLD (9999): 91400	STANDARD GOLD (9950): 90900	Silver: 1230
22	FINE GOLD (9999): 91400	STANDARD GOLD (9950): 90900	Silver: 1230
23	FINE GOLD (9999): 90700	STANDARD GOLD (9950): 90200	Silver: 1220
24	FINE GOLD (9999): 90600	STANDARD GOLD (9950): 90100	Silver: 1210
25	FINE GOLD (9999): 90700	STANDARD GOLD (9950): 90200	Silver: 1215
27	FINE GOLD (9999): 90300	STANDARD GOLD (9950): 89800	Silver: 1195
28	FINE GOLD (9999): 90600	STANDARD GOLD (9950): 90100	Silver: 1200
29	FINE GOLD (9999): 90600	STANDARD GOLD (9950): 90100	Silver: 1200
30	FINE GOLD (9999): 91200	STANDARD GOLD (9950): 90700	Silver: 1200
31	FINE GOLD (9999): 90500	STANDARD GOLD (9950): 90000	Silver: 1200
