PER 1 TOLA
1	FINE GOLD (9999): 125800	STANDARD GOLD (9950): 125200	Silver: 1515
2	FINE GOLD (9999): 125400	STANDARD GOLD (9950): 124800	Silver: 1515
4	FINE GOLD (9999): 125000	STANDARD GOLD (9950): 124400	Silver: 1530
5	FINE GOLD (9999): 124500	STANDARD GOLD (9950): 123900	Silver: 1520
6	FINE GOLD (9999): 125200	STANDARD GOLD (9950): 124600	Silver: 1525
7	FINE GOLD (9999): 125200	STANDARD GOLD (9950): 124600	Silver: 1520
8	FINE GOLD (9999): 127800	STANDARD GOLD (9950): 127200	Silver: 1555
9	FINE GOLD (9999): 126500	STANDARD GOLD (9950): 125900	Silver: 1500
12	FINE GOLD (9999): 126700	STANDARD GOLD (9950): 126100	Silver: 1515
13	FINE GOLD (9999): 126400	STANDARD GOLD (9950): 125800	Silver: 1505
14	FINE GOLD (9999): 126800	STANDARD GOLD (9950): 126200	Silver: 1490
15	FINE GOLD (9999): 127900	STANDARD GOLD (9950): 127300	Silver: 1510
16	FINE GOLD (9999): 130000	STANDARD GOLD (9950): 129400	Silver: 1525
18	FINE GOLD (9999): 130000	STANDARD GOLD (9950): 129400	Silver: 1525
19	FINE GOLD (9999): 131600	STANDARD GOLD (9950): 130950	Silver: 1535
20	FINE GOLD (9999): 131200	STANDARD GOLD (9950): 130550	Silver: 1545
21	FINE GOLD (9999): 133000	STANDARD GOLD (9950): 132350	Silver: 1610
22	FINE GOLD (9999): 134000	STANDARD GOLD (9950): 133350	Silver: 1650
23	FINE GOLD (9999): 132700	STANDARD GOLD (9950): 132050	Silver: 1615
25	FINE GOLD (9999): 135600	STANDARD GOLD (9950): 134950	Silver: 1670
26	FINE GOLD (9999): 136200	STANDARD GOLD (9950): 135550	Silver: 1685
27	FINE GOLD (9999): 136300	STANDARD GOLD (9950): 135650	Silver: 1685
28	FINE GOLD (9999): 136800	STANDARD GOLD (9950): 136150	Silver: 1700
29	FINE GOLD (9999): 136600	STANDARD GOLD (9950): 135950	Silver: 1700
30	FINE GOLD (9999): 139000	STANDARD GOLD (9950): 138350	Silver: 1750
