PER 1 TOLA
2	FINE GOLD (9999): 89800	STANDARD GOLD (9950): 89350	Silver: 1290
3	FINE GOLD (9999): 90500	STANDARD GOLD (9950): 90000	Silver: 1300
5	FINE GOLD (9999): 90700	STANDARD GOLD (9950): 90200	Silver: 1300
6	FINE GOLD (9999): 91000	STANDARD GOLD (9950): 90500	Silver: 1300
7	FINE GOLD (9999): 90700	STANDARD GOLD (9950): 90200	Silver: 1300
8	FINE GOLD (9999): 92000	STANDARD GOLD (9950): 91500	Silver: 1310
9	FINE GOLD (9999): 92200	STANDARD GOLD (9950): 91700	Silver: 1335
10	FINE GOLD (9999): 91700	STANDARD GOLD (9950): 91200	Silver: 1320
12	FINE GOLD (9999): 91300	STANDARD GOLD (9950): 90800	Silver: 1310
13	FINE GOLD (9999): 91300	STANDARD GOLD (9950): 90800	Silver: 1310
14	FINE GOLD (9999): 91200	STANDARD GOLD (9950): 90700	Silver: 1315
15	FINE GOLD (9999): 90500	STANDARD GOLD (9950): 90000	Silver: 1305
16	FINE GOLD (9999): 90800	STANDARD GOLD (9950): 90300	Silver: 1315
17	FINE GOLD (9999): 89900	STANDARD GOLD (9950): 89450	Silver: 1295
19	FINE GOLD (9999): 90000	STANDARD GOLD (9950): 89500	Silver: 1295
20	FINE GOLD (9999): 90400	STANDARD GOLD (9950): 89900	Silver: 1300
21	FINE GOLD (9999): 90600	STANDARD GOLD (9950): 90100	Silver: 1325
22	FINE GOLD (9999): 90300	STANDARD GOLD (9950): 89800	Silver: 1320
23	FINE GOLD (9999): 90600	STANDARD GOLD (9950): 90100	Silver: 1315
24	FINE GOLD (9999): 91700	STANDARD GOLD (9950): 91200	Silver: 1350
26	FINE GOLD (9999): 91800	STANDARD GOLD (9950): 91300	Silver: 1345
27	FINE GOLD (9999): 92000	STANDARD GOLD (9950): 91500	Silver: 1360
28	FINE GOLD (9999): 92300	STANDARD GOLD (9950): 91800	Silver: 1345
29	FINE GOLD (9999): 92000	STANDARD GOLD (9950): 91500	Silver: 1345
30	FINE GOLD (9999): 91600	STANDARD GOLD (9950): 91100	Silver: 1335
31	FINE GOLD (9999): 91600	STANDARD GOLD (9950): 91100	Silver: 1330
