PER 1 TOLA
3	FINE GOLD (9999): 95100	STANDARD GOLD (9950): 94600	Silver: 1230
4	FINE GOLD (9999): 94400	STANDARD GOLD (9950): 93900	Silver: 1215
5	FINE GOLD (9999): 94000	STANDARD GOLD (9950): 93500	Silver: 1210
7	FINE GOLD (9999): 94300	STANDARD GOLD (9950): 93800	Silver: 1210
8	FINE GOLD (9999): 94300	STANDARD GOLD (9950): 93800	Silver: 1210
9	FINE GOLD (9999): 92500	STANDARD GOLD (9950): 92000	Silver: 1180
10	FINE GOLD (9999): 91500	STANDARD GOLD (9950): 91000	Silver: 1175
11	FINE GOLD (9999): 91500	STANDARD GOLD (9950): 91000	Silver: 1175
12	FINE GOLD (9999): 91300	STANDARD GOLD (9950): 90800	Silver: 1165
14	FINE GOLD (9999): 90700	STANDARD GOLD (9950): 90200	Silver: 1150
15	FINE GOLD (9999): 90000	STANDARD GOLD (9950): 89550	Silver: 1120
16	FINE GOLD (9999): 90500	STANDARD GOLD (9950): 90050	Silver: 1155
17	FINE GOLD (9999): 91000	STANDARD GOLD (9950): 90550	Silver: 1185
18	FINE GOLD (9999): 92600	STANDARD GOLD (9950): 92150	Silver: 1205
19	FINE GOLD (9999): 92900	STANDARD GOLD (9950): 92450	Silver: 1210
21	FINE GOLD (9999): 92700	STANDARD GOLD (9950): 92250	Silver: 1210
22	FINE GOLD (9999): 92600	STANDARD GOLD (9950): 92150	Silver: 1205
23	FINE GOLD (9999): 94100	STANDARD GOLD (9950): 93650	Silver: 1235
24	FINE GOLD (9999): 93400	STANDARD GOLD (9950): 92950	Silver: 1215
25	FINE GOLD (9999): 92500	STANDARD GOLD (9950): 92050	Silver: 1200
26	FINE GOLD (9999): 92500	STANDARD GOLD (9950): 92050	Silver: 1200
28	FINE GOLD (9999): 92500	STANDARD GOLD (9950): 92050	Silver: 1200
29	FINE GOLD (9999): 92400	STANDARD GOLD (9950): 91950	Silver: 1200
30	FINE GOLD (9999): 92300	STANDARD GOLD (9950): 91850	Silver: 1200
