PER 1 TOLA
2	FINE GOLD (9999): 142800	STANDARD GOLD (9950): 142100	Silver: 1820
3	FINE GOLD (9999): 142200	STANDARD GOLD (9950): 141500	Silver: 1800
4	FINE GOLD (9999): 142200	STANDARD GOLD (9950): 141500	Silver: 1815
5	FINE GOLD (9999): 142200	STANDARD GOLD (9950): 141500	Silver: 1805
6	FINE GOLD (9999): 142800	STANDARD GOLD (9950): 142100	Silver: 1840
7	FINE GOLD (9999): 144700	STANDARD GOLD (9950): 144000	Silver: 1865
9	FINE GOLD (9999): 142000	STANDARD GOLD (9950): 141300	Silver: 1815
10	FINE GOLD (9999): 142300	STANDARD GOLD (9950): 141600	Silver: 1820
11	FINE GOLD (9999): 142300	STANDARD GOLD (9950): 141600	Silver: 1815
12	FINE GOLD (9999): 141600	STANDARD GOLD (9950): 140900	Silver: 1790
13	FINE GOLD (9999): 140800	STANDARD GOLD (9950): 140100	Silver: 1780
14	FINE GOLD (9999): 141800	STANDARD GOLD (9950): 141100	Silver: 1790
16	FINE GOLD (9999): 142000	STANDARD GOLD (9950): 141300	Silver: 1790
17	FINE GOLD (9999): 142200	STANDARD GOLD (9950): 141500	Silver: 1790
18	FINE GOLD (9999): 142300	STANDARD GOLD (9950): 141600	Silver: 1805
19	FINE GOLD (9999): 142700	STANDARD GOLD (9950): 142000	Silver: 1825
20	FINE GOLD (9999): 144300	STANDARD GOLD (9950): 143600	Silver: 1865
21	FINE GOLD (9999): 144400	STANDARD GOLD (9950): 143700	Silver: 1870
23	FINE GOLD (9999): 145400	STANDARD GOLD (9950): 144700	Silver: 1890
24	FINE GOLD (9999): 145000	STANDARD GOLD (9950): 144300	Silver: 1890
25	FINE GOLD (9999): 144100	STANDARD GOLD (9950): 143400	Silver: 1885
26	FINE GOLD (9999): 144100	STANDARD GOLD (9950): 143400	Silver: 1870
27	FINE GOLD (9999): 144900	STANDARD GOLD (9950): 144200	Silver: 1885
28	FINE GOLD (9999): 146700	STANDARD GOLD (9950): 146000	Silver: 1900
30	FINE GOLD (9999): 146700	STANDARD GOLD (9950): 146000	Silver: 1875
31	FINE GOLD (9999): 146900	STANDARD GOLD (9950): 146200	Silver: 1885
