PER 1 TOLA
1	FINE GOLD (9999): 61000	STANDARD GOLD (9950): 60700	Silver: 765
2	FINE GOLD (9999): 61000	STANDARD GOLD (9950): 60700	Silver: 765
3	FINE GOLD (9999): 61000	STANDARD GOLD (9950): 60700	Silver: 765
4	FINE GOLD (9999): 61000	STANDARD GOLD (9950): 60700	Silver: 765
6	FINE GOLD (9999): 60800	STANDARD GOLD (9950): 60500	Silver: 755
7	FINE GOLD (9999): 60900	STANDARD GOLD (9950): 60600	Silver: 755
8	FINE GOLD (9999): 60700	STANDARD GOLD (9950): 60400	Silver: 750
9	FINE GOLD (9999): 60900	STANDARD GOLD (9950): 60600	Silver: 755
10	FINE GOLD (9999): 60900	STANDARD GOLD (9950): 60600	Silver: 755
11	FINE GOLD (9999): 60600	STANDARD GOLD (9950): 60300	Silver: 755
13	FINE GOLD (9999): 61200	STANDARD GOLD (9950): 60900	Silver: 765
14	FINE GOLD (9999): 61400	STANDARD GOLD (9950): 61100	Silver: 770
15	FINE GOLD (9999): 61500	STANDARD GOLD (9950): 61200	Silver: 770
16	FINE GOLD (9999): 62200	STANDARD GOLD (9950): 61900	Silver: 780
17	FINE GOLD (9999): 62200	STANDARD GOLD (9950): 61900	Silver: 780
18	FINE GOLD (9999): 62300	STANDARD GOLD (9950): 62000	Silver: 780
20	FINE GOLD (9999): 62300	STANDARD GOLD (9950): 62000	Silver: 780
21	FINE GOLD (9999): 62500	STANDARD GOLD (9950): 62200	Silver: 780
22	FINE GOLD (9999): 62600	STANDARD GOLD (9950): 62300	Silver: 785
23	FINE GOLD (9999): 62400	STANDARD GOLD (9950): 62100	Silver: 780
24	FINE GOLD (9999): 62000	STANDARD GOLD (9950): 61700	Silver: 775
25	FINE GOLD (9999): 62100	STANDARD GOLD (9950): 61800	Silver: 775
27	FINE GOLD (9999): 62100	STANDARD GOLD (9950): 61800	Silver: 775
28	FINE GOLD (9999): 62000	STANDARD GOLD (9950): 61700	Silver: 775
29	FINE GOLD (9999): 61800	STANDARD GOLD (9950): 61500	Silver: 770
