PER 1 TOLA
2	FINE GOLD (9999): 90800	STANDARD GOLD (9950): 90300	Silver: 1335
3	FINE GOLD (9999): 90700	STANDARD GOLD (9950): 90200	Silver: 1340
4	FINE GOLD (9999): 90900	STANDARD GOLD (9950): 90400	Silver: 1360
5	FINE GOLD (9999): 89800	STANDARD GOLD (9950): 89350	Silver: 1340
6	FINE GOLD (9999): 89200	STANDARD GOLD (9950): 88750	Silver: 1335
7	FINE GOLD (9999): 88200	STANDARD GOLD (9950): 87750	Silver: 1305
9	FINE GOLD (9999): 89000	STANDARD GOLD (9950): 88550	Silver: 1330
10	FINE GOLD (9999): 89000	STANDARD GOLD (9950): 88550	Silver: 1335
11	FINE GOLD (9999): 90100	STANDARD GOLD (9950): 89650	Silver: 1360
12	FINE GOLD (9999): 89800	STANDARD GOLD (9950): 89350	Silver: 1345
13	FINE GOLD (9999): 89300	STANDARD GOLD (9950): 88850	Silver: 1355
14	FINE GOLD (9999): 88800	STANDARD GOLD (9950): 88350	Silver: 1335
16	FINE GOLD (9999): 88300	STANDARD GOLD (9950): 87850	Silver: 1325
17	FINE GOLD (9999): 88700	STANDARD GOLD (9950): 88250	Silver: 1330
18	FINE GOLD (9999): 87000	STANDARD GOLD (9950): 86550	Silver: 1290
19	FINE GOLD (9999): 87500	STANDARD GOLD (9950): 87050	Silver: 1315
20	FINE GOLD (9999): 86500	STANDARD GOLD (9950): 86050	Silver: 1285
21	FINE GOLD (9999): 85600	STANDARD GOLD (9950): 85150	Silver: 1250
23	FINE GOLD (9999): 86100	STANDARD GOLD (9950): 85650	Silver: 1250
24	FINE GOLD (9999): 86200	STANDARD GOLD (9950): 85750	Silver: 1265
25	FINE GOLD (9999): 85600	STANDARD GOLD (9950): 85150	Silver: 1255
26	FINE GOLD (9999): 86200	STANDARD GOLD (9950): 85750	Silver: 1270
27	FINE GOLD (9999): 86800	STANDARD GOLD (9950): 86350	Silver: 1285
28	FINE GOLD (9999): 86200	STANDARD GOLD (9950): 85750	Silver: 1270
