PER 1 TOLA
2	FINE GOLD (9999): 91800	STANDARD GOLD (9950): 91300	Silver: 1185
3	FINE GOLD (9999): 91400	STANDARD GOLD (9950): 90900	Silver: 1175
4	FINE GOLD (9999): 91800	STANDARD GOLD (9950): 91300	Silver: 1180
5	FINE GOLD (9999): 91300	STANDARD GOLD (9950): 90800	Silver: 1170
6	FINE GOLD (9999): 91800	STANDARD GOLD (9950): 91300	Silver: 1185
7	FINE GOLD (9999): 92800	STANDARD GOLD (9950): 92300	Silver: 1200
9	FINE GOLD (9999): 91800	STANDARD GOLD (9950): 91300	Silver: 1170
10	FINE GOLD (9999): 91800	STANDARD GOLD (9950): 91300	Silver: 1160
11	FINE GOLD (9999): 91400	STANDARD GOLD (9950): 90900	Silver: 1150
12	FINE GOLD (9999): 91600	STANDARD GOLD (9950): 91100	Silver: 1145
13	FINE GOLD (9999): 92800	STANDARD GOLD (9950): 92300	Silver: 1170
14	FINE GOLD (9999): 93000	STANDARD GOLD (9950): 92500	Silver: 1170
23	FINE GOLD (9999): 96000	STANDARD GOLD (9950): 95500	Silver: 1255
24	FINE GOLD (9999): 95200	STANDARD GOLD (9950): 94700	Silver: 1230
25	FINE GOLD (9999): 94000	STANDARD GOLD (9950): 93500	Silver: 1215
26	FINE GOLD (9999): 94200	STANDARD GOLD (9950): 93700	Silver: 1200
27	FINE GOLD (9999): 94200	STANDARD GOLD (9950): 93700	Silver: 1190
28	FINE GOLD (9999): 94100	STANDARD GOLD (9950): 93600	Silver: 1185
30	FINE GOLD (9999): 93100	STANDARD GOLD (9950): 92600	Silver: 1160
31	FINE GOLD (9999): 93300	STANDARD GOLD (9950): 92800	Silver: 1160
