PER 1 TOLA
1	FINE GOLD (9999): 100500	STANDARD GOLD (9950): 100000	Silver: 1380
2	FINE GOLD (9999): 99300	STANDARD GOLD (9950): 98800	Silver: 1370
3	FINE GOLD (9999): 99800	STANDARD GOLD (9950): 99300	Silver: 1390
4	FINE GOLD (9999): 99800	STANDARD GOLD (9950): 99300	Silver: 1385
6	FINE GOLD (9999): 99200	STANDARD GOLD (9950): 98700	Silver: 1375
7	FINE GOLD (9999): 99500	STANDARD GOLD (9950): 99000	Silver: 1375
8	FINE GOLD (9999): 100300	STANDARD GOLD (9950): 99800	Silver: 1395
9	FINE GOLD (9999): 99200	STANDARD GOLD (9950): 98700	Silver: 1370
10	FINE GOLD (9999): 100300	STANDARD GOLD (9950): 99800	Silver: 1375
11	FINE GOLD (9999): 100900	STANDARD GOLD (9950): 100400	Silver: 1400
13	FINE GOLD (9999): 100900	STANDARD GOLD (9950): 100400	Silver: 1400
14	FINE GOLD (9999): 100500	STANDARD GOLD (9950): 100000	Silver: 1380
15	FINE GOLD (9999): 99200	STANDARD GOLD (9950): 98700	Silver: 1370
16	FINE GOLD (9999): 98800	STANDARD GOLD (9950): 98300	Silver: 1360
17	FINE GOLD (9999): 98900	STANDARD GOLD (9950): 98400	Silver: 1350
18	FINE GOLD (9999): 99700	STANDARD GOLD (9950): 99200	Silver: 1360
20	FINE GOLD (9999): 99300	STANDARD GOLD (9950): 98800	Silver: 1360
21	FINE GOLD (9999): 98700	STANDARD GOLD (9950): 98200	Silver: 1350
22	FINE GOLD (9999): 98800	STANDARD GOLD (9950): 98300	Silver: 1340
23	FINE GOLD (9999): 98500	STANDARD GOLD (9950): 98000	Silver: 1335
24	FINE GOLD (9999): 99000	STANDARD GOLD (9950): 98500	Silver: 1345
25	FINE GOLD (9999): 99500	STANDARD GOLD (9950): 99000	Silver: 1355
27	FINE GOLD (9999): 100300	STANDARD GOLD (9950): 99800	Silver: 1365
28	FINE GOLD (9999): 100100	STANDARD GOLD (9950): 99600	Silver: 1365
29	FINE GOLD (9999): 100900	STANDARD GOLD (9950): 100400	Silver: 1380
30	FINE GOLD (9999): 101500	STANDARD GOLD (9950): 101000	Silver: 1400
