PER 1 TOLA
1	FINE GOLD (9999): 98000	STANDARD GOLD (9950): 97500	Silver: 1285
2	FINE GOLD (9999): 98100	STANDARD GOLD (9950): 97600	Silver: 1280
5	FINE GOLD (9999): 97500	STANDARD GOLD (9950): 97000	Silver: 1265
6	FINE GOLD (9999): 97200	STANDARD GOLD (9950): 96700	Silver: 1280
7	FINE GOLD (9999): 96800	STANDARD GOLD (9950): 96300	Silver: 1275
8	FINE GOLD (9999): 97800	STANDARD GOLD (9950): 97300	Silver: 1305
9	FINE GOLD (9999): 97800	STANDARD GOLD (9950): 97300	Silver: 1295
11	FINE GOLD (9999): 97800	STANDARD GOLD (9950): 97300	Silver: 1295
12	FINE GOLD (9999): 97500	STANDARD GOLD (9950): 97000	Silver: 1285
13	FINE GOLD (9999): 97400	STANDARD GOLD (9950): 96900	Silver: 1285
14	FINE GOLD (9999): 97600	STANDARD GOLD (9950): 97100	Silver: 1290
15	FINE GOLD (9999): 98100	STANDARD GOLD (9950): 97600	Silver: 1330
16	FINE GOLD (9999): 99100	STANDARD GOLD (9950): 98600	Silver: 1345
18	FINE GOLD (9999): 99500	STANDARD GOLD (9950): 99000	Silver: 1370
19	FINE GOLD (9999): 99900	STANDARD GOLD (9950): 99400	Silver: 1385
20	FINE GOLD (9999): 99300	STANDARD GOLD (9950): 98800	Silver: 1350
21	FINE GOLD (9999): 99300	STANDARD GOLD (9950): 98800	Silver: 1350
22	FINE GOLD (9999): 99700	STANDARD GOLD (9950): 99200	Silver: 1360
23	FINE GOLD (9999): 100300	STANDARD GOLD (9950): 99800	Silver: 1390
25	FINE GOLD (9999): 100500	STANDARD GOLD (9950): 100000	Silver: 1400
26	FINE GOLD (9999): 100200	STANDARD GOLD (9950): 99700	Silver: 1390
27	FINE GOLD (9999): 100000	STANDARD GOLD (9950): 99500	Silver: 1390
28	FINE GOLD (9999): 101000	STANDARD GOLD (9950): 100500	Silver: 1400
29	FINE GOLD (9999): 100300	STANDARD GOLD (9950): 99800	Silver: 1380
