PER 1 TOLA
1	FINE GOLD (9999): 96200	STANDARD GOLD (9950): 95700	Silver: 1210
2	FINE GOLD (9999): 95900	STANDARD GOLD (9950): 95400	Silver: 1195
3	FINE GOLD (9999): 95500	STANDARD GOLD (9950): 95000	Silver: 1185
5	FINE GOLD (9999): 95500	STANDARD GOLD (9950): 95000	Silver: 1170
6	FINE GOLD (9999): 95300	STANDARD GOLD (9950): 94800	Silver: 1165
7	FINE GOLD (9999): 95000	STANDARD GOLD (9950): 94500	Silver: 1160
8	FINE GOLD (9999): 95300	STANDARD GOLD (9950): 94800	Silver: 1165
9	FINE GOLD (9999): 95800	STANDARD GOLD (9950): 95300	Silver: 1175
10	FINE GOLD (9999): 95800	STANDARD GOLD (9950): 95300	Silver: 1175
12	FINE GOLD (9999): 95100	STANDARD GOLD (9950): 94600	Silver: 1160
13	FINE GOLD (9999): 94500	STANDARD GOLD (9950): 94000	Silver: 1145
14	FINE GOLD (9999): 94800	STANDARD GOLD (9950): 94300	Silver: 1145
15	FINE GOLD (9999): 94000	STANDARD GOLD (9950): 93500	Silver: 1130
16	FINE GOLD (9999): 93100	STANDARD GOLD (9950): 92600	Silver: 1100
17	FINE GOLD (9999): 93000	STANDARD GOLD (9950): 92500	Silver: 1105
19	FINE GOLD (9999): 93600	STANDARD GOLD (9950): 93100	Silver: 1110
20	FINE GOLD (9999): 93700	STANDARD GOLD (9950): 93200	Silver: 1115
21	FINE GOLD (9999): 94000	STANDARD GOLD (9950): 93500	Silver: 1125
22	FINE GOLD (9999): 93000	STANDARD GOLD (9950): 92500	Silver: 1110
23	FINE GOLD (9999): 93800	STANDARD GOLD (9950): 93300	Silver: 1135
24	FINE GOLD (9999): 93900	STANDARD GOLD (9950): 93400	Silver: 1150
26	FINE GOLD (9999): 93900	STANDARD GOLD (9950): 93400	Silver: 1150
27	FINE GOLD (9999): 93600	STANDARD GOLD (9950): 93100	Silver: 1150
28	FINE GOLD (9999): 93500	STANDARD GOLD (9950): 93000	Silver: 1185
29	FINE GOLD (9999): 92800	STANDARD GOLD (9950): 92300	Silver: 1175
30	FINE GOLD (9999): 92500	STANDARD GOLD (9950): 92000	Silver: 1180
31	FINE GOLD (9999): 91500	STANDARD GOLD (9950): 91000	Silver: 1170
