PER 1 TOLA
2	FINE GOLD (9999): 136800	STANDARD GOLD (9950): 136150	Silver: 1700
3	FINE GOLD (9999): 137500	STANDARD GOLD (9950): 136850	Silver: 1715
4	FINE GOLD (9999): 139200	STANDARD GOLD (9950): 138550	Silver: 1750
5	FINE GOLD (9999): 139200	STANDARD GOLD (9950): 138550	Silver: 1715
6	FINE GOLD (9999): 138600	STANDARD GOLD (9950): 137950	Silver: 1725
7	FINE GOLD (9999): 139300	STANDARD GOLD (9950): 138650	Silver: 1720
9	FINE GOLD (9999): 139300	STANDARD GOLD (9950): 138650	Silver: 1740
10	FINE GOLD (9999): 138200	STANDARD GOLD (9950): 137550	Silver: 1705
11	FINE GOLD (9999): 135500	STANDARD GOLD (9950): 134850	Silver: 1660
12	FINE GOLD (9999): 136000	STANDARD GOLD (9950): 135350	Silver: 1670
13	FINE GOLD (9999): 135800	STANDARD GOLD (9950): 135150	Silver: 1655
14	FINE GOLD (9999): 137200	STANDARD GOLD (9950): 136550	Silver: 1675
16	FINE GOLD (9999): 137600	STANDARD GOLD (9950): 136950	Silver: 1660
17	FINE GOLD (9999): 137200	STANDARD GOLD (9950): 136550	Silver: 1665
18	FINE GOLD (9999): 137200	STANDARD GOLD (9950): 136550	Silver: 1650
19	FINE GOLD (9999): 134500	STANDARD GOLD (9950): 133850	Silver: 1630
20	FINE GOLD (9999): 136500	STANDARD GOLD (9950): 135850	Silver: 1645
21	FINE GOLD (9999): 135400	STANDARD GOLD (9950): 134750	Silver: 1645
23	FINE GOLD (9999): 135400	STANDARD GOLD (9950): 134750	Silver: 1640
24	FINE GOLD (9999): 135600	STANDARD GOLD (9950): 134950	Silver: 1660
25	FINE GOLD (9999): 136400	STANDARD GOLD (9950): 135750	Silver: 1675
26	FINE GOLD (9999): 136400	STANDARD GOLD (9950): 135750	Silver: 1675
27	FINE GOLD (9999): 135600	STANDARD GOLD (9950): 134950	Silver: 1685
28	FINE GOLD (9999): 137900	STANDARD GOLD (9950): 137250	Silver: 1735
30	FINE GOLD (9999): 138400	STANDARD GOLD (9950): 137750	Silver: 1725
31	FINE GOLD (9999): 138100	STANDARD GOLD (9950): 137450	Silver: 1715
