PER 1 TOLA
1	FINE GOLD (9999): 95500	STANDARD GOLD (9950): 95000	Silver: 1300
2	FINE GOLD (9999): 95500	STANDARD GOLD (9950): 95000	Silver: 1300
3	FINE GOLD (9999): 96700	STANDARD GOLD (9950): 96200	Silver: 1320
4	FINE GOLD (9999): 95100	STANDARD GOLD (9950): 94600	Silver: 1285
5	FINE GOLD (9999): 96100	STANDARD GOLD (9950): 95600	Silver: 1295
6	FINE GOLD (9999): 96500	STANDARD GOLD (9950): 96000	Silver: 1305
8	FINE GOLD (9999): 96600	STANDARD GOLD (9950): 96100	Silver: 1305
9	FINE GOLD (9999): 96200	STANDARD GOLD (9950): 95700	Silver: 1300
10	FINE GOLD (9999): 97000	STANDARD GOLD (9950): 96500	Silver: 1315
11	FINE GOLD (9999): 96500	STANDARD GOLD (9950): 96000	Silver: 1320
12	FINE GOLD (9999): 99000	STANDARD GOLD (9950): 98500	Silver: 1355
13	FINE GOLD (9999): 98000	STANDARD GOLD (9950): 97500	Silver: 1335
15	FINE GOLD (9999): 96600	STANDARD GOLD (9950): 96100	Silver: 1295
16	FINE GOLD (9999): 98200	STANDARD GOLD (9950): 97700	Silver: 1340
17	FINE GOLD (9999): 97600	STANDARD GOLD (9950): 97100	Silver: 1335
18	FINE GOLD (9999): 99500	STANDARD GOLD (9950): 99000	Silver: 1375
19	FINE GOLD (9999): 99000	STANDARD GOLD (9950): 98500	Silver: 1380
20	FINE GOLD (9999): 99900	STANDARD GOLD (9950): 99400	Silver: 1380
22	FINE GOLD (9999): 101900	STANDARD GOLD (9950): 101400	Silver: 1415
23	FINE GOLD (9999): 103000	STANDARD GOLD (9950): 102500	Silver: 1425
24	FINE GOLD (9999): 103000	STANDARD GOLD (9950): 102500	Silver: 1410
25	FINE GOLD (9999): 105500	STANDARD GOLD (9950): 105000	Silver: 1450
26	FINE GOLD (9999): 102000	STANDARD GOLD (9950): 101500	Silver: 1405
27	FINE GOLD (9999): 102600	STANDARD GOLD (9950): 102100	Silver: 1415
29	FINE GOLD (9999): 102800	STANDARD GOLD (9950): 102300	Silver: 1425
30	FINE GOLD (9999): 102300	STANDARD GOLD (9950): 101800	Silver: 1415
